Q7Z7M0,"ALPHAFOLD Error in Q7Z7M0, @1731: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q7Z7M0-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
P20929,"ALPHAFOLD Error in P20929, @6343: Fetching url https://alphafold.ebi.ac.uk/files/AF-P20929-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q6V0I7,"ALPHAFOLD Error in Q6V0I7, @3456: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q6V0I7-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q685J3,"ALPHAFOLD Error in Q685J3, @3972: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q685J3-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q9Y493,"ALPHAFOLD Error in Q9Y493, @1887: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q9Y493-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
P78509,"ALPHAFOLD Error in P78509, @955: Fetching url https://alphafold.ebi.ac.uk/files/AF-P78509-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
P25054,"ALPHAFOLD Error in P25054, @2542: Fetching url https://alphafold.ebi.ac.uk/files/AF-P25054-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q9NYQ6,"ALPHAFOLD Error in Q9NYQ6, @1859: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q9NYQ6-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q9UPN3,"ALPHAFOLD Error in Q9UPN3, @5768: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q9UPN3-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q14643,"ALPHAFOLD Error in Q14643, @602: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q14643-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q2LD37,"ALPHAFOLD Error in Q2LD37, @4390: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q2LD37-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q5T1H1,"ALPHAFOLD Error in Q5T1H1, @628: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q5T1H1-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
P24043,"ALPHAFOLD Error in P24043, @1843: Fetching url https://alphafold.ebi.ac.uk/files/AF-P24043-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
P35556,"ALPHAFOLD Error in P35556, @372: Fetching url https://alphafold.ebi.ac.uk/files/AF-P35556-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q96JG9,"ALPHAFOLD Error in Q96JG9, @2846: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q96JG9-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q03001,"ALPHAFOLD Error in Q03001, @2189: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q03001-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q8N3K9,"ALPHAFOLD Error in Q8N3K9, @2261: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q8N3K9-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
P04114,"ALPHAFOLD Error in P04114, @1595: Fetching url https://alphafold.ebi.ac.uk/files/AF-P04114-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
P49454,"ALPHAFOLD Error in P49454, @830: Fetching url https://alphafold.ebi.ac.uk/files/AF-P49454-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q8TD26,"ALPHAFOLD Error in Q8TD26, @2099: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q8TD26-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q9H799,"ALPHAFOLD Error in Q9H799, @1243: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q9H799-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q09666,"ALPHAFOLD Error in Q09666, @4824: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q09666-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q7Z407,"ALPHAFOLD Error in Q7Z407, @475: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q7Z407-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q5CZC0,"ALPHAFOLD Error in Q5CZC0, @4340: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q5CZC0-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q3L8U1,"ALPHAFOLD Error in Q3L8U1, @2706: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q3L8U1-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q96JB1,"ALPHAFOLD Error in Q96JB1, @2083: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q96JB1-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
O95714,"ALPHAFOLD Error in O95714, @326: Fetching url https://alphafold.ebi.ac.uk/files/AF-O95714-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q9Y520,"ALPHAFOLD Error in Q9Y520, @24: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q9Y520-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
P46939,"ALPHAFOLD Error in P46939, @633: Fetching url https://alphafold.ebi.ac.uk/files/AF-P46939-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q8NFC6,"ALPHAFOLD Error in Q8NFC6, @1447: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q8NFC6-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
O60673,"ALPHAFOLD Error in O60673, @2258: Fetching url https://alphafold.ebi.ac.uk/files/AF-O60673-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q8N3K9,"ALPHAFOLD Error in Q8N3K9, @3819: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q8N3K9-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
P15822,"ALPHAFOLD Error in P15822, @1994: Fetching url https://alphafold.ebi.ac.uk/files/AF-P15822-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q5SZK8,"ALPHAFOLD Error in Q5SZK8, @1378: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q5SZK8-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q9HC84,"ALPHAFOLD Error in Q9HC84, @1590: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q9HC84-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q2LD37,"ALPHAFOLD Error in Q2LD37, @3296: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q2LD37-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q8N3K9,"ALPHAFOLD Error in Q8N3K9, @150: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q8N3K9-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
O60673,"ALPHAFOLD Error in O60673, @1778: Fetching url https://alphafold.ebi.ac.uk/files/AF-O60673-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q96T58,"ALPHAFOLD Error in Q96T58, @2879: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q96T58-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q68DQ2,"ALPHAFOLD Error in Q68DQ2, @2412: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q68DQ2-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
P25054,"ALPHAFOLD Error in P25054, @389: Fetching url https://alphafold.ebi.ac.uk/files/AF-P25054-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q9P2P6,"ALPHAFOLD Error in Q9P2P6, @3636: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q9P2P6-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
O60673,"ALPHAFOLD Error in O60673, @448: Fetching url https://alphafold.ebi.ac.uk/files/AF-O60673-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q6ZR08,"ALPHAFOLD Error in Q6ZR08, @142: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q6ZR08-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q99698,"ALPHAFOLD Error in Q99698, @3158: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q99698-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
O60494,"ALPHAFOLD Error in O60494, @1409: Fetching url https://alphafold.ebi.ac.uk/files/AF-O60494-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q8TDJ6,"ALPHAFOLD Error in Q8TDJ6, @317: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q8TDJ6-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q7Z7G8,"ALPHAFOLD Error in Q7Z7G8, @2164: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q7Z7G8-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q9NYQ8,"ALPHAFOLD Error in Q9NYQ8, @691: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q9NYQ8-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
O75592,"ALPHAFOLD Error in O75592, @4027: Fetching url https://alphafold.ebi.ac.uk/files/AF-O75592-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q8IVF4,"ALPHAFOLD Error in Q8IVF4, @3092: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q8IVF4-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q5T1H1,"ALPHAFOLD Error in Q5T1H1, @1000: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q5T1H1-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q96DT5,"ALPHAFOLD Error in Q96DT5, @762: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q96DT5-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
O15230,"ALPHAFOLD Error in O15230, @1480: Fetching url https://alphafold.ebi.ac.uk/files/AF-O15230-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
O75691,"ALPHAFOLD Error in O75691, @2752: Fetching url https://alphafold.ebi.ac.uk/files/AF-O75691-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q8TCU4,"ALPHAFOLD Error in Q8TCU4, @2618: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q8TCU4-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q70CQ2,"ALPHAFOLD Error in Q70CQ2, @952: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q70CQ2-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q5T1H1,"ALPHAFOLD Error in Q5T1H1, @1906: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q5T1H1-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q9UKN7,"ALPHAFOLD Error in Q9UKN7, @1405: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q9UKN7-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q9P2P6,"ALPHAFOLD Error in Q9P2P6, @3758: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q9P2P6-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
P78509,"ALPHAFOLD Error in P78509, @3045: Fetching url https://alphafold.ebi.ac.uk/files/AF-P78509-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q02505,"ALPHAFOLD Error in Q02505, @1647: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q02505-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q02505,"ALPHAFOLD Error in Q02505, @1440: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q02505-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q5CZC0,"ALPHAFOLD Error in Q5CZC0, @1845: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q5CZC0-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
P20930,"ALPHAFOLD Error in P20930, @3562: Fetching url https://alphafold.ebi.ac.uk/files/AF-P20930-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q9H251,"ALPHAFOLD Error in Q9H251, @2396: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q9H251-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q9UPN3,"ALPHAFOLD Error in Q9UPN3, @5295: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q9UPN3-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
P98164,"ALPHAFOLD Error in P98164, @250: Fetching url https://alphafold.ebi.ac.uk/files/AF-P98164-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q14643,"ALPHAFOLD Error in Q14643, @188: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q14643-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q7Z7M0,"ALPHAFOLD Error in Q7Z7M0, @1463: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q7Z7M0-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q15413,"ALPHAFOLD Error in Q15413, @533: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q15413-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q8TDJ6,"ALPHAFOLD Error in Q8TDJ6, @423: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q8TDJ6-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q9NYQ7,"ALPHAFOLD Error in Q9NYQ7, @955: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q9NYQ7-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
P58107,"ALPHAFOLD Error in P58107, @3345: Fetching url https://alphafold.ebi.ac.uk/files/AF-P58107-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q8IYW2,"ALPHAFOLD Error in Q8IYW2, @1912: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q8IYW2-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q13315,"ALPHAFOLD Error in Q13315, @859: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q13315-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
P98161,"ALPHAFOLD Error in P98161, @970: Fetching url https://alphafold.ebi.ac.uk/files/AF-P98161-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q5T4S7,"ALPHAFOLD Error in Q5T4S7, @5002: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q5T4S7-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q9UKN7,"ALPHAFOLD Error in Q9UKN7, @2165: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q9UKN7-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q5VST9,"ALPHAFOLD Error in Q5VST9, @6592: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q5VST9-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q5CZC0,"ALPHAFOLD Error in Q5CZC0, @283: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q5CZC0-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q99698,"ALPHAFOLD Error in Q99698, @3510: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q99698-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
P98161,"ALPHAFOLD Error in P98161, @2167: Fetching url https://alphafold.ebi.ac.uk/files/AF-P98161-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
P35556,"ALPHAFOLD Error in P35556, @2356: Fetching url https://alphafold.ebi.ac.uk/files/AF-P35556-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q7Z408,"ALPHAFOLD Error in Q7Z408, @1393: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q7Z408-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q5T4S7,"ALPHAFOLD Error in Q5T4S7, @4674: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q5T4S7-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q8WXI7,"ALPHAFOLD Error in Q8WXI7, @12897: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q8WXI7-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q8IZT6,"ALPHAFOLD Error in Q8IZT6, @1121: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q8IZT6-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
P98164,"ALPHAFOLD Error in P98164, @2929: Fetching url https://alphafold.ebi.ac.uk/files/AF-P98164-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
P78509,"ALPHAFOLD Error in P78509, @1950: Fetching url https://alphafold.ebi.ac.uk/files/AF-P78509-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
O60494,"ALPHAFOLD Error in O60494, @2386: Fetching url https://alphafold.ebi.ac.uk/files/AF-O60494-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
P13611,"ALPHAFOLD Error in P13611, @289: Fetching url https://alphafold.ebi.ac.uk/files/AF-P13611-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q9NZR2,"ALPHAFOLD Error in Q9NZR2, @625: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q9NZR2-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
O95359,"ALPHAFOLD Error in O95359, @2408: Fetching url https://alphafold.ebi.ac.uk/files/AF-O95359-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
P35556,"ALPHAFOLD Error in P35556, @1557: Fetching url https://alphafold.ebi.ac.uk/files/AF-P35556-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q86WI1,"ALPHAFOLD Error in Q86WI1, @2977: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q86WI1-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q5SRD0,"ALPHAFOLD Error in Q5SRD0, @228: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q5SRD0-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q86UQ4,"ALPHAFOLD Error in Q86UQ4, @2406: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q86UQ4-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q14517,"ALPHAFOLD Error in Q14517, @4288: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q14517-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q6ZRI0,"ALPHAFOLD Error in Q6ZRI0, @656: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q6ZRI0-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q5T4S7,"ALPHAFOLD Error in Q5T4S7, @1583: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q5T4S7-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q9NYQ6,"ALPHAFOLD Error in Q9NYQ6, @621: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q9NYQ6-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q9P2D7,"ALPHAFOLD Error in Q9P2D7, @835: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q9P2D7-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q96M86,"ALPHAFOLD Error in Q96M86, @1171: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q96M86-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q9Y485,"ALPHAFOLD Error in Q9Y485, @3021: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q9Y485-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q14789,"ALPHAFOLD Error in Q14789, @735: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q14789-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
O60281,"ALPHAFOLD Error in O60281, @1602: Fetching url https://alphafold.ebi.ac.uk/files/AF-O60281-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
O75445,"ALPHAFOLD Error in O75445, @1494: Fetching url https://alphafold.ebi.ac.uk/files/AF-O75445-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q75N90,"ALPHAFOLD Error in Q75N90, @1491: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q75N90-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
P04114,"ALPHAFOLD Error in P04114, @4170: Fetching url https://alphafold.ebi.ac.uk/files/AF-P04114-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q96PZ7,"ALPHAFOLD Error in Q96PZ7, @2781: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q96PZ7-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
P51587,"ALPHAFOLD Error in P51587, @1721: Fetching url https://alphafold.ebi.ac.uk/files/AF-P51587-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
Q7Z407,"ALPHAFOLD Error in Q7Z407, @48: Fetching url https://alphafold.ebi.ac.uk/files/AF-Q7Z407-F1-model_v4.cif failed:
HTTP Error 404: Not Found"
